xlow	xhigh	val	errminus	errplus
1.680000e+00	1.692000e+00	2.697164e+00	4.139664e-02	4.139664e-02
1.692000e+00	1.704000e+00	2.647557e+00	4.117789e-02	4.117789e-02
1.704000e+00	1.716000e+00	2.765879e+00	4.404014e-02	4.404014e-02
1.716000e+00	1.728000e+00	2.678261e+00	4.370443e-02	4.370443e-02
1.728000e+00	1.740000e+00	2.719701e+00	4.583860e-02	4.583860e-02
1.740000e+00	1.752000e+00	2.738037e+00	4.589962e-02	4.589962e-02
1.752000e+00	1.764000e+00	2.658084e+00	4.816613e-02	4.816613e-02
1.764000e+00	1.776000e+00	2.617581e+00	4.991770e-02	4.991770e-02
1.776000e+00	1.788000e+00	2.737104e+00	5.062080e-02	5.062080e-02
1.788000e+00	1.800000e+00	2.660450e+00	5.331472e-02	5.331472e-02
1.800000e+00	1.812000e+00	2.663468e+00	5.047886e-02	5.047886e-02
1.812000e+00	1.824000e+00	2.569358e+00	5.372156e-02	5.372156e-02
1.824000e+00	1.836000e+00	2.592166e+00	6.013952e-02	6.013952e-02
1.836000e+00	1.848000e+00	2.585460e+00	5.676939e-02	5.676939e-02
1.848000e+00	1.860000e+00	2.585626e+00	6.068612e-02	6.068612e-02
1.860000e+00	1.872000e+00	2.555241e+00	6.199004e-02	6.199004e-02
1.872000e+00	1.884000e+00	2.575066e+00	5.502371e-02	5.502371e-02
1.884000e+00	1.896000e+00	2.494289e+00	6.229193e-02	6.229193e-02
1.896000e+00	1.908000e+00	2.600437e+00	6.959722e-02	6.959722e-02
1.908000e+00	1.920000e+00	2.558962e+00	6.717433e-02	6.717433e-02
1.920000e+00	1.932000e+00	2.590751e+00	6.536467e-02	6.536467e-02
1.932000e+00	1.944000e+00	2.453939e+00	7.086702e-02	7.086702e-02
1.944000e+00	1.956000e+00	2.675250e+00	7.531134e-02	7.531134e-02
1.956000e+00	1.968000e+00	2.725000e+00	8.262019e-02	8.262019e-02
1.968000e+00	1.980000e+00	2.578947e+00	7.141668e-02	7.141668e-02
1.980000e+00	1.992000e+00	2.639640e+00	8.295624e-02	8.295624e-02
1.992000e+00	2.004000e+00	2.660211e+00	8.420294e-02	8.420294e-02
2.004000e+00	2.016000e+00	2.628405e+00	1.016028e-01	1.016028e-01
